-1.0	-1.0	-0.0847744054205312	-1.0853579287752655	0.0	(-1.0853579287752655+0j)
-0.998	-0.996004	-0.08448738135349146	-1.0810346905171597	0.0	(-1.0810346905171597+0j)
-0.996	-0.992016	-0.0842005668275126	-1.0767358463263186	0.0	(-1.0767358463263186+0j)
-0.994	-0.988036	-0.08391396350737018	-1.072451554059145	0.0	(-1.072451554059145+0j)
-0.992	-0.9840639999999999	-0.08362757305899117	-1.0681789358191593	0.0	(-1.0681789358191593+0j)
-0.99	-0.9801	-0.0833413971494374	-1.0639167393199815	0.0	(-1.0639167393199815+0j)
-0.988	-0.976144	-0.08305543744688872	-1.0596643012594542	0.0	(-1.0596643012594542+0j)
-0.986	-0.972196	-0.08276969562062586	-1.0554212257307822	0.0	(-1.0554212257307822+0j)
-0.984	-0.968256	-0.08248417334101393	-1.0511872565760971	0.0	(-1.0511872565760971+0j)
-0.982	-0.964324	-0.08219887227948489	-1.0469622181264593	0.0	(-1.0469622181264593+0j)
-0.98	-0.9603999999999999	-0.08191379410852094	-1.0427459845017968	0.0	(-1.0427459845017968+0j)
-0.978	-0.956484	-0.08162894050163752	-1.038538462355543	0.0	(-1.038538462355543+0j)
-0.976	-0.952576	-0.08134431313336576	-1.0343395805439437	0.0	(-1.0343395805439437+0j)
-0.974	-0.948676	-0.0810599136792356	-1.0301492836208035	0.0	(-1.0301492836208035+0j)
-0.972	-0.944784	-0.08077574381575872	-1.0259675275684292	0.0	(-1.0259675275684292+0j)
-0.97	-0.9409	-0.08049180522041094	-1.0217942768978274	0.0	(-1.0217942768978274+0j)
-0.968	-0.937024	-0.08020809957161507	-1.0176295026205902	0.0	(-1.0176295026205902+0j)
-0.966	-0.933156	-0.0799246285487238	-1.0134731807945572	0.0	(-1.0134731807945572+0j)
-0.964	-0.9292959999999999	-0.07964139383200189	-1.009325291457773	0.0	(-1.009325291457773+0j)
-0.962	-0.9254439999999999	-0.0793583971026092	-1.0051858178322286	0.0	(-1.0051858178322286+0j)
-0.96	-0.9216	-0.07907564004258273	-1.0010547457188836	0.0	(-1.0010547457188836+0j)
-0.9580000000000001	-0.9177640000000001	-0.07879312433481923	-0.9969320630310824	0.0	(-0.9969320630310824+0j)
-0.9560000000000001	-0.9139360000000002	-0.07851085166305831	-0.9928177594298928	0.0	(-0.9928177594298928+0j)
-0.9540000000000001	-0.9101160000000001	-0.07822882371186356	-0.9887118260355311	0.0	(-0.9887118260355311+0j)
-0.9520000000000001	-0.9063040000000001	-0.07794704216660613	-0.9846142551965774	0.0	(-0.9846142551965774+0j)
-0.9500000000000001	-0.9025000000000001	-0.07766550871344625	-0.9805250403034609	0.0	(-0.9805250403034609+0j)
-0.9480000000000001	-0.8987040000000002	-0.07738422503931593	-0.9764441756364334	0.0	(-0.9764441756364334+0j)
-0.9460000000000001	-0.8949160000000002	-0.0771031928319009	-0.9723716562405162	0.0	(-0.9723716562405162+0j)
-0.9440000000000001	-0.8911360000000002	-0.07682241377962293	-0.9683074778218892	0.0	(-0.9683074778218892+0j)
-0.9420000000000001	-0.8873640000000002	-0.07654188957162182	-0.9642516366614668	0.0	(-0.9642516366614668+0j)
-0.9400000000000001	-0.8836000000000002	-0.07626162189773807	-0.9602041295422166	0.0	(-0.9602041295422166+0j)
-0.9380000000000001	-0.8798440000000001	-0.07598161244849369	-0.9561649536877723	0.0	(-0.9561649536877723+0j)
-0.936	-0.8760960000000001	-0.07570186291507582	-0.9521341067102485	0.0	(-0.9521341067102485+0j)
-0.934	-0.8723560000000001	-0.0754223749893175	-0.9481115865656033	0.0	(-0.9481115865656033+0j)
-0.932	-0.8686240000000001	-0.07514315036368	-0.9440973915153181	0.0	(-0.9440973915153181+0j)
-0.93	-0.8649000000000001	-0.07486419073123467	-0.9400915200933098	0.0	(-0.9400915200933098+0j)
-0.928	-0.8611840000000001	-0.07458549778564513	-0.9360939710773082	0.0	(-0.9360939710773082+0j)
-0.926	-0.8574760000000001	-0.07430707322114836	-0.932104743463792	0.0	(-0.932104743463792+0j)
-0.924	-0.8537760000000001	-0.07402891873253728	-0.9281238364462905	0.0	(-0.9281238364462905+0j)
-0.922	-0.8500840000000001	-0.07375103601514173	-0.9241512493961253	0.0	(-0.9241512493961253+0j)
-0.92	-0.8464	-0.07347342676481107	-0.9201869818456623	0.0	(-0.9201869818456623+0j)
-0.918	-0.842724	-0.07319609267789462	-0.9162310334733897	0.0	(-0.9162310334733897+0j)
-0.916	-0.839056	-0.07291903545122456	-0.9122834040907146	0.0	(-0.9122834040907146+0j)
-0.914	-0.835396	-0.07264225678209661	-0.9083440936302796	0.0	(-0.9083440936302796+0j)
-0.912	-0.831744	-0.07236575836825195	-0.9044131021354873	0.0	(-0.9044131021354873+0j)
-0.91	-0.8281000000000001	-0.0720895419078587	-0.9004904297512027	0.0	(-0.9004904297512027+0j)
-0.908	-0.8244640000000001	-0.07181360909949329	-0.8965760767153463	0.0	(-0.8965760767153463+0j)
-0.906	-0.820836	-0.07153796164212183	-0.8926700433514017	0.0	(-0.8926700433514017+0j)
-0.904	-0.817216	-0.07126260123508192	-0.8887723300616492	0.0	(-0.8887723300616492+0j)
-0.902	-0.813604	-0.07098752957806341	-0.8848829373210373	0.0	(-0.8848829373210373+0j)
-0.9	-0.81	-0.07071274837109016	-0.8810018656716943	0.0	(-0.8810018656716943+0j)
-0.898	-0.806404	-0.07043825931450122	-0.8771291157178837	0.0	(-0.8771291157178837+0j)
-0.896	-0.8028160000000001	-0.0701640641089319	-0.8732646881214796	0.0	(-0.8732646881214796+0j)
