-347391.5870518983	-120680914754.43663	-0.031830988617851545	-120680914754.46846	0.0	(-120680914754.46846+0j)
-86847.54320994756	-7542495761.603708	-0.03183098860993863	-7542495761.635539	0.0	(-7542495761.635539+0j)
-38598.64620260313	-1489855488.673729	-0.03183098857564877	-1489855488.70556	0.0	(-1489855488.70556+0j)
-21711.532250536056	-471390632.6660673	-0.031830988483327646	-471390632.69789827	0.0	(-471390632.69789827+0j)
-13895.210936131934	-193076886.9596005	-0.031830988288655625	-193076886.9914315	0.0	(-193076886.9914315+0j)
-9649.308000498782	-93109144.88848981	-0.03183098793464411	-93109144.9203208	0.0	(-93109144.9203208+0j)
-7089.16244622923	-50256224.1890268	-0.03183098735163096	-50256224.22085779	0.0	(-50256224.22085779+0j)
-5427.5295150010015	-29458076.636207007	-0.03183098645727473	-29458076.668037992	0.0	(-29458076.668037992+0j)
-4288.319448391879	-18389683.691456027	-0.03183098515654806	-18389683.723287012	0.0	(-18389683.723287012+0j)
-3473.449189638433	-12064849.272999886	-0.031830983341729874	-12064849.30483087	0.0	(-12064849.30483087+0j)
-2870.5373546632077	-8239984.704516846	-0.03183098089239662	-8239984.736347826	0.0	(-8239984.736347826+0j)
-2411.9734596884787	-5817615.970241609	-0.03183097767541247	-5817616.002072587	0.0	(-5817616.002072587+0j)
-2055.1029220888195	-4223448.020378005	-0.03183097354491849	-4223448.052208979	0.0	(-4223448.052208979+0j)
-1771.937075799274	-3139761.0005920823	-0.03183096834232073	-3139761.0324230506	0.0	(-3139761.0324230506+0j)
-1543.4933213207316	-2382371.6329617035	-0.0318309618962773	-2382371.6647926653	0.0	(-2382371.6647926653+0j)
-1356.5288483904	-1840170.5165153851	-0.03183095402268445	-1840170.5483463393	0.0	(-1840170.5483463393+0j)
-1201.5772683899645	-1443787.9319114888	-0.03183094452466154	-1443787.9637424333	0.0	(-1443787.9637424333+0j)
-1071.7263378563293	-1148597.343254939	-0.031830933192535014	-1148597.3750858721	0.0	(-1148597.3750858721+0j)
-961.8335011925637	-925123.6840163455	-0.03183091980382126	-925123.7158472653	0.0	(-925123.7158472653+0j)
-868.0087800063021	-753439.242168029	-0.03183090412320856	-753439.273998933	0.0	(-753439.273998933+0j)
-787.265731805897	-619787.3324758745	-0.031830885902537846	-619787.3643067604	0.0	(-619787.3643067604+0j)
-717.2808288210754	-514491.7873942488	-0.03183086488078248	-514491.8192251137	0.0	(-514491.8192251137+0j)
-656.2244089244981	-430630.4748683069	-0.031830840784026995	-430630.5066991477	0.0	(-430630.5066991477+0j)
-602.6398633563189	-363174.8049061227	-0.03183081332544471	-363174.836736936	0.0	(-363174.836736936+0j)
-555.3559489921714	-308420.2300809953	-0.03183078220527439	-308420.2619117775	0.0	(-308420.2619117775+0j)
-513.4222379558237	-263602.39442756644	-0.03183074711079575	-263602.4262583135	0.0	(-263602.4262583135+0j)
-476.06098157217286	-226634.0581754607	-0.03183070771630394	-226634.0900061684	0.0	(-226634.0900061684+0j)
-442.6307861034874	-195922.01280659123	-0.03183066368308301	-195922.0446372549	0.0	(-195922.0446372549+0j)
-412.59890028371865	-170237.852515334	-0.0318306146593782	-170237.88434594867	0.0	(-170237.88434594867+0j)
-385.51985792471595	-148625.56085429317	-0.031830560280367286	-148625.59268485356	0.0	(-148625.59268485356+0j)
-361.01886301152894	-130334.61945013709	-0.031830500168130736	-130334.65128063691	0.0	(-130334.65128063691+0j)
-338.7787508539607	-114771.04203016996	-0.03183043393162089	-114771.0738606038	0.0	(-114771.0738606038+0j)
-318.52967196146045	-101461.1519198756	-0.03183036116662998	-101461.18375023679	0.0	(-101461.18375023679+0j)
-300.0408677368294	-90024.52231226955	-0.031830281455757135	-90024.554142551	0.0	(-90024.554142551+0j)
-283.11406691018374	-80153.574882424	-0.03183019436837425	-80153.60671261848	0.0	(-80153.60671261848+0j)
-267.5781477077419	-71598.06513070613	-0.03183009946059079	-71598.09696080563	0.0	(-71598.09696080563+0j)
-253.28479589369738	-64153.18783091194	-0.03182999627521751	-64153.21966090813	0.0	(-64153.21966090813+0j)
-240.10495186767298	-57650.38791137756	-0.03182988434172902	-57650.419741262034	0.0	(-57650.419741262034+0j)
-227.92588709476343	-51950.210007934846	-0.03182976317622538	-51950.241837697984	0.0	(-51950.241837697984+0j)
-216.64878561874437	-46936.69631007666	-0.03182963228139241	-46936.72813970887	0.0	(-46936.72813970887+0j)
-206.18673334008355	-42512.969005454725	-0.03182949114646107	-42513.00083494588	0.0	(-42513.00083494588+0j)
-196.4630383382752	-38597.72543310659	-0.03182933924716555	-38597.75726244585	0.0	(-38597.75726244585+0j)
-187.40982138341684	-35122.4411509642	-0.03182917604570045	-35122.47298014008	0.0	(-35122.47298014008+0j)
-178.96682808393695	-32029.12555442544	-0.031829000990676634	-32029.157383426373	0.0	(-32029.157383426373+0j)
-171.08042371698124	-29268.511379181837	-0.03182881351707611	-29268.543207995444	0.0	(-29268.543207995444+0j)
-163.70273932415012	-26798.586862230644	-0.031828613046205656	-26798.61869084368	0.0	(-26798.61869084368+0j)
-156.79094360555806	-24583.399996721288	-0.03182839898564945	-24583.43182512026	0.0	(-24583.43182512026+0j)
-150.3066198692161	-22592.079976509027	-0.03182817072922044	-22592.11180467979	0.0	(-22592.11180467979+0j)
-144.21523106275552	-20798.032870483967	-0.03182792765691059	-20798.064698411697	0.0	(-20798.064698411697+0j)
-138.48565893831955	-19178.277731580565	-0.03182766913484005	-19178.309559249705	0.0	(-19178.309559249705+0j)
