-153440.0779777444	-23543857529.81628	-0.0015915494309135453	-23543857529.81787	0.0	(-23543857529.81787+0j)
-19166.09318222921	-367339127.8698931	-0.001591549430572342	-367339127.87148464	0.0	(-367339127.87148464+0j)
-5671.973593979537	-32171284.45080115	-0.001591549426961264	-32171284.452392697	0.0	(-32171284.452392697+0j)
-2388.810099822299	-5706413.693013022	-0.0015915494086065237	-5706413.694604571	0.0	(-5706413.694604571+0j)
-1220.4049972628086	-1489388.3573440358	-0.0015915493454315424	-1489388.358935585	0.0	(-1489388.358935585+0j)
-704.3698169973163	-496136.8390968329	-0.0015915491742882328	-496136.8406883821	0.0	(-496136.8406883821+0j)
-442.1688919595258	-195513.3290167148	-0.001591548779689929	-195513.33060826358	0.0	(-195513.33060826358+0j)
-295.1389583532525	-87107.00473784293	-0.0015915479692230213	-87107.0063293909	0.0	(-87107.0063293909+0j)
-206.42793111814956	-42612.4907457195	-0.0015915464429698276	-42612.49233726595	0.0	(-42612.49233726595+0j)
-149.78886388774166	-22436.703744780396	-0.0015915437561123543	-22436.70533632415	0.0	(-22436.70533632415+0j)
-111.96123149940722	-12535.317358863855	-0.0015915392737006853	-12535.318950403129	0.0	(-12535.318950403129+0j)
-85.7529925744434	-7353.575735472545	-0.0015915321163553922	-7353.577327004661	0.0	(-7353.577327004661+0j)
-67.03315485761341	-4493.44385016478	-0.0015915210954242371	-4493.445441685875	0.0	(-4493.445441685875+0j)
-53.313822169821755	-2842.3636343553776	-0.0015915046358220366	-2842.365225860013	0.0	(-2842.365225860013+0j)
-43.03579493261443	-1852.0796454820418	-0.001591480684439943	-1852.0812369627263	0.0	(-1852.0812369627263+0j)
-35.188162757133824	-1238.2067982225399	-0.0015914466016059047	-1238.2083896691415	0.0	(-1238.2083896691415+0j)
-29.096018661790005	-846.5783019672323	-0.0015913990325988243	-846.5798933662671	0.0	(-846.5798933662671+0j)
-24.297124814042526	-590.3502742291611	-0.0015913337556494878	-590.3518655629168	0.0	(-590.3518655629168+0j)
-20.467706340503966	-418.92700284110623	-0.0015912455021828966	-418.92859408660945	0.0	(-418.92859408660945+0j)
-17.376412657356248	-301.9397168387304	-0.0015911277442465057	-301.94130796647465	0.0	(-301.94130796647465+0j)
-14.8549685513286	-220.67009066096173	-0.0015909724430992985	-220.67168163340466	0.0	(-220.67168163340466+0j)
-12.779006775781696	-163.3030141754745	-0.0015907697517739212	-163.30460494522657	0.0	(-163.30460494522657+0j)
-11.055275640264293	-122.21911948222107	-0.0015905076630268844	-122.22070998988444	0.0	(-122.22070998988444+0j)
-9.612932658213833	-92.40847429135407	-0.0015901715924095535	-92.41006446294637	0.0	(-92.41006446294637+0j)
-8.397513093736283	-70.51822615947232	-0.001589743884163061	-70.51981590335646	0.0	(-70.51981590335646+0j)
-7.3666835374462405	-54.268026340881455	-0.001589203225186802	-54.26961554410693	0.0	(-54.26961554410693+0j)
-6.487207718221543	-42.08386397935316	-0.0015885239493582302	-42.08545250330259	0.0	(-42.08545250330259+0j)
-5.732748870404016	-32.864409611118525	-0.0015876752108742263	-32.86599728632951	0.0	(-32.86599728632951+0j)
-5.082257979341708	-25.829346168582465	-0.001586620000896122	-25.83093278858475	0.0	(-25.83093278858475+0j)
-4.518777966401644	-20.41935430963698	-0.0015853139764308835	-20.42093962368042	0.0	(-20.42093962368042+0j)
-4.028546909817661	-16.229190204601423	-0.0015837040638446665	-16.23077390975051	0.0	(-16.23077390975051+0j)
-3.600318783282686	-12.96229534125812	-0.0015817267914001443	-12.96387707629691	0.0	(-12.96387707629691+0j)
-3.2248441478806384	-10.399619778120002	-0.001579306295382268	-10.401199120225932	0.0	(-10.401199120225932+0j)
-2.8944696677688655	-8.377954657634007	-0.0015763519322839496	-8.379531112107902	0.0	(-8.379531112107902+0j)
-2.6028267385229356	-6.7747070307699415	-0.0015727554146027902	-6.77628000137481	0.0	(-6.77628000137481+0j)
-2.3445875439884927	-5.497090751425992	-0.0015683873693429302	-5.4986594967655265	0.0	(-5.4986594967655265+0j)
-2.1152725626084434	-4.474378014124091	-0.0015630931954217294	-4.47594160847741	0.0	(-4.47594160847741+0j)
-1.91109764116945	-3.652294194083436	-0.001556688067702437	-3.6538515018948337	0.0	(-3.6538515018948337+0j)
-1.7288517247497297	-2.988928286170115	-0.00154895089984591	-2.9904779426270287	0.0	(-2.9904779426270287+0j)
-1.5657985056984083	-2.4517249604473683	-0.0015396170337179734	-2.453265343034478	0.0	(-2.453265343034478+0j)
-1.4195968592424206	-2.015255242770945	-0.0015283693672874172	-2.016784423649996	0.0	(-2.016784423649996+0j)
-1.288236127587193	-1.6595523204208464	-0.001514827562748767	-1.6610679993611417	0.0	(-1.6610679993611417+0j)
-1.1699832100598067	-1.3688607118218497	-0.0014985348906845569	-1.370360133991127	0.0	(-1.370360133991127+0j)
-1.0633390935385967	-1.1306900278474845	-0.0014789422099237576	-1.132169887815877	0.0	(-1.132169887815877+0j)
-0.9670029722379032	-0.9350947483169391	-0.0014553890186360023	-0.936551077323891	0.0	(-0.936551077323891+0j)
-0.8798425001969499	-0.7741228251528197	-0.0014270846170376802	-0.7755508603031409	0.0	(-0.7755508603031409+0j)
-0.8008690236946738	-0.64139119311366	-0.0013931027111071777	-0.6427852412470587	0.0	(-0.6427852412470587+0j)
-0.7292168764216649	-0.5317572528581697	-0.0013524202172009116	-0.533110593324193	0.0	(-0.533110593324193+0j)
-0.6641260039734804	-0.44106334915378337	-0.0013040386200699728	-0.44236825825709764	0.0	(-0.44236825825709764+0j)
