1	0.1	8.724281821669281e-06
1	0.05	9.965474341383851e-06
1	0.0333333333333	1.0413843479747999e-05
1	0.025	1.0644898046980028e-05
1	0.02	1.0785781564718725e-05
1	0.0	1.1279355829562995e-05
2	0.1	2.0703331267804587e-06
2	0.05	2.4287760949817004e-06
2	0.0333333333333	2.5600077707488212e-06
2	0.025	2.627968793085874e-06
2	0.02	2.6695168246206575e-06
2	0.0	2.8118991921747905e-06
3	0.1	8.852157595871537e-07
3	0.05	1.0593408549783694e-06
3	0.0333333333333	1.1237292651854167e-06
3	0.025	1.1571988085141647e-06
3	0.02	1.1777007991413836e-06
3	0.0	1.2468080812642837e-06
5	0.1	3.0044474514197486e-07
5	0.05	3.7063836690942713e-07
5	0.0333333333333	3.970010336662229e-07
5	0.025	4.107839056515873e-07
5	0.02	4.192517818971442e-07
5	0.0	4.4707236280108865e-07
7	0.1	1.4632057580647174e-07
7	0.05	1.8496110835076193e-07
7	0.0333333333333	1.9961972243721904e-07
7	0.025	2.0731771435371535e-07
7	0.02	2.120586356833217e-07
7	0.0	2.273558436705749e-07
10	0.1	6.79897596547106e-08
10	0.05	8.823692860578719e-08
10	0.0333333333333	9.610667710803974e-08
10	0.025	1.0026210508664943e-07
10	0.02	1.0282857874100412e-07
10	0.0	1.1083402978218687e-07
