1	0.1	2.735148076920805e-05
1	0.05	3.083482579588923e-05
1	0.0333333333333	3.208450685947041e-05
1	0.025	3.272683744084778e-05
1	0.02	3.31179504763667e-05
1	0.0	3.450391858539216e-05
2	0.1	6.543676840251481e-06
2	0.05	7.5445844217238615e-06
2	0.0333333333333	7.907675628375514e-06
2	0.025	8.095069417714311e-06
2	0.02	8.209421404454142e-06
2	0.0	8.607312612072344e-06
3	0.1	2.8139506272633208e-06
3	0.05	3.299635066792276e-06
3	0.0333333333333	3.4773328748182344e-06
3	0.025	3.5693329833832123e-06
3	0.02	3.625566970950682e-06
3	0.0	3.818505815763528e-06
5	0.1	9.63104378553486e-07
5	0.05	1.1590741793423907e-06
5	0.0333333333333	1.231715581615768e-06
5	0.025	1.2695081637393991e-06
5	0.02	1.2926677927183153e-06
5	0.0	1.370429599490312e-06
7	0.1	4.7235783539364555e-07
7	0.05	5.80168991242893e-07
7	0.0333333333333	6.205545201241207e-07
7	0.025	6.416460892589902e-07
7	0.02	6.545973179146536e-07
7	0.0	6.973384475179903e-07
10	0.1	2.2067927645354452e-07
10	0.05	2.777738444558121e-07
10	0.0333333333333	2.994682479139643e-07
10	0.025	3.108512059467613e-07
10	0.02	3.1785806492899454e-07
10	0.0	3.404675027868068e-07
