1	0.1	0.06752913797090118
1	0.05	0.07020066394269381
1	0.0333333333333	0.07111060297867723
1	0.025	0.07156925260483506
1	0.02	0.07184562469476799
1	0.0	0.07291271986178395
2	0.1	0.016691846923912367
2	0.05	0.017453492906521827
2	0.0333333333333	0.017712886181833247
2	0.025	0.017843622358964768
2	0.02	0.017922397480413254
2	0.0	0.01822662886546575
3	0.1	0.007158352662665811
3	0.05	0.0076215290648899234
3	0.0333333333333	0.007780786317195088
3	0.025	0.007861333904767806
3	0.02	0.007909957324195992
3	0.0	0.008094850124678896
5	0.1	0.0025846877914460073
5	0.05	0.0027484895282111994
5	0.0333333333333	0.002804448787776579
5	0.025	0.002832682778725021
5	0.02	0.0028497045039898496
5	0.0	0.002915121165850063
7	0.1	0.001287423687268496
7	0.05	0.0013856834206740925
7	0.0333333333333	0.0014195543826388856
7	0.025	0.0014367001553947376
7	0.02	0.0014470549824182049
7	0.0	0.001486272627766947
10	0.1	0.00061905002940692
10	0.05	0.0006730987522443544
10	0.0333333333333	0.000691662516920575
10	0.025	0.0007010460405472297
10	0.02	0.0007067085391768504
10	0.0	0.000728286661981468
