1	0.1	6.788995393146712e-05
1	0.05	7.603175779221066e-05
1	0.0333333333333	7.891751373734724e-05
1	0.025	8.039385096590308e-05
1	0.02	8.129052073683977e-05
1	0.0	8.453325239527181e-05
2	0.1	1.5633155796220798e-05
2	0.05	1.826830670744159e-05
2	0.0333333333333	1.9219866314899473e-05
2	0.025	1.971005500677824e-05
2	0.02	2.0008863861519206e-05
2	0.0	2.1056865750601098e-05
3	0.1	7.081696254260408e-06
3	0.05	8.185185474011694e-06
3	0.0333333333333	8.585778778594606e-06
3	0.025	8.792579344996767e-06
3	0.02	8.9187892525617e-06
3	0.0	9.357436628770178e-06
5	0.1	2.1062989857793504e-06
5	0.05	2.6885973362952723e-06
5	0.0333333333333	2.9113112451586586e-06
5	0.025	3.027769804969609e-06
5	0.02	3.09931778315775e-06
5	0.0	3.330171761024473e-06
7	0.1	1.2014277371146897e-06
7	0.05	1.4464611453742852e-06
7	0.0333333333333	1.537269711485974e-06
7	0.025	1.5845056211453987e-06
7	0.02	1.6134494198046098e-06
7	0.0	1.7106844676349802e-06
10	0.1	4.4797060060921983e-07
10	0.05	6.092429012711709e-07
10	0.0333333333333	6.827545787234395e-07
10	0.025	7.219505649158904e-07
10	0.02	7.462557965989201e-07
10	0.0	8.099741272054793e-07
