1	0.1	0.004415496484274101
1	0.05	0.004687321816692036
1	0.0333333333333	0.004781178874814476
1	0.025	0.004828731094468252
1	0.02	0.004857463904197876
1	0.0	0.004965935272783337
2	0.1	0.001069878848265408
2	0.05	0.0011540247691823517
2	0.0333333333333	0.0011832408716191856
2	0.025	0.0011980730771182842
2	0.02	0.0012070448111791395
2	0.0	0.0012406101769651611
3	0.1	0.00045979717167530344
3	0.05	0.0005043304473133595
3	0.0333333333333	0.000520004984741063
3	0.025	0.000528003376801373
3	0.02	0.0005328546868376381
3	0.0	0.0005506007437200714
5	0.1	0.00015924732728604175
5	0.05	0.00017827974607105538
5	0.0333333333333	0.00018498510222809934
5	0.025	0.0001884073103149887
5	0.02	0.0001904831165536871
5	0.0	0.00019806719630267652
7	0.1	8.106322878754037e-05
7	0.05	9.079859094152491e-05
7	0.0333333333333	9.425667943294908e-05
7	0.025	9.602717578812003e-05
7	0.02	9.710293628135879e-05
7	0.0	0.00010097975290613626
10	0.1	3.6438939616916045e-05
10	0.05	4.272171384555168e-05
10	0.0333333333333	4.4977014543759134e-05
10	0.025	4.613580613398664e-05
10	0.02	4.6841165338865104e-05
10	0.0	4.934130551486916e-05
