1	0.1	2.4988332445934983e-07
1	0.05	3.259560071880307e-07
1	0.0333333333333	3.5875723101348644e-07
1	0.025	3.7605160926353566e-07
1	0.02	3.866360982846579e-07
1	0.0	4.168241932228049e-07
2	0.1	4.550609381456196e-08
2	0.05	7.142345245543317e-08
2	0.0333333333333	8.321660588688572e-08
2	0.025	8.887831500333263e-08
2	0.02	9.246123642963604e-08
2	0.0	1.029267398852718e-07
3	0.1	2.8669712796472352e-08
3	0.05	3.7305824878791296e-08
3	0.0333333333333	4.0596803845750847e-08
3	0.025	4.232169766208155e-08
3	0.02	4.3398520453701965e-08
3	0.0	4.681151246804702e-08
5	0.1	9.321839513813652e-09
5	0.05	1.2854712110631118e-08
5	0.0333333333333	1.4198021529015823e-08
5	0.025	1.491637955276356e-08
5	0.02	1.5359502423279854e-08
5	0.0	1.67523890662658e-08
7	0.1	4.4934685126995655e-09
7	0.05	6.339314411821854e-09
7	0.0333333333333	7.085519463418164e-09
7	0.025	7.485693128767788e-09
7	0.02	7.734936146970591e-09
7	0.0	8.461520564225698e-09
10	0.1	2.1321797412443907e-09
10	0.05	2.9843506556766193e-09
10	0.0333333333333	3.38112027285853e-09
10	0.025	3.596649751800769e-09
10	0.02	3.731157001311195e-09
10	0.0	4.065830201062827e-09
