1	0.1	8.944281144681548e-06
1	0.05	1.0471509028045924e-05
1	0.0333333333333	1.1025062434564924e-05
1	0.025	1.1310432714863307e-05
1	0.02	1.1484450638471482e-05
1	0.0	1.2091757195241422e-05
2	0.1	1.983634380279171e-06
2	0.05	2.4682903469871462e-06
2	0.0333333333333	2.6518703202678537e-06
2	0.025	2.7475138962642967e-06
2	0.02	2.8061647068793655e-06
2	0.0	2.9984794376303543e-06
3	0.1	9.53137472640634e-07
3	0.05	1.1388592907383308e-06
3	0.0333333333333	1.2074827933504597e-06
3	0.025	1.2431434867456425e-06
3	0.02	1.2649838674593538e-06
3	0.0	1.3386989052637698e-06
5	0.1	2.4893593518463024e-07
5	0.05	3.4906303533576717e-07
5	0.0333333333333	3.917264124361542e-07
5	0.025	4.143407152780957e-07
5	0.02	4.283692705625724e-07
5	0.0	4.679461291190817e-07
7	0.1	1.577697040143545e-07
7	0.05	1.9894908355986662e-07
7	0.0333333333333	2.145710408329876e-07
7	0.025	2.2277161304736196e-07
7	0.02	2.2782081412384066e-07
7	0.0	2.441251542970004e-07
10	0.1	7.331908891309843e-08
10	0.05	9.493550510989754e-08
10	0.0333333333333	1.0332308468163546e-07
10	0.025	1.0774982629980335e-07
10	0.02	1.1048311331874497e-07
10	0.0	1.1903100945448839e-07
