1	0.1	0.5331226769573963
1	0.05	0.5456329799169769
1	0.0333333333333	0.5497889427131508
1	0.025	0.5518635226728449
1	0.02	0.5531070822454398
1	0.0	0.5581127739105447
2	0.1	0.13312954542610886
2	0.05	0.13633914220699395
2	0.0333333333333	0.13740259030127047
2	0.025	0.1379329280232874
2	0.02	0.13825066286527227
2	0.0	0.13953511241997824
3	0.1	0.057763072612661163
3	0.05	0.05990189027351655
3	0.0333333333333	0.060608180312679914
3	0.025	0.06095981584729393
3	0.02	0.061170279226542563
3	0.0	0.06202648652143014
5	0.1	0.021070928056028015
5	0.05	0.021702373070442604
5	0.0333333333333	0.02191052828531583
5	0.025	0.022014124365404116
5	0.02	0.022076121990715465
5	0.0	0.022328907821376896
7	0.1	0.010525052437000422
7	0.05	0.010961496744295167
7	0.0333333333333	0.011105185010385746
7	0.025	0.01117663201104693
7	0.02	0.011219365078565947
7	0.0	0.011394119795405439
10	0.1	0.005178803419771197
10	0.05	0.005382393882918814
10	0.0333333333333	0.005449136310278507
10	0.025	0.0054822764348009066
10	0.02	0.0055020838411920445
10	0.0	0.005583619552786669
