1	0.1	0.23454807031216693
1	0.05	0.24200881479695038
1	0.0333333333333	0.24453295006575945
1	0.025	0.2458019901989913
1	0.02	0.24656564436527023
1	0.0	0.2495470893461217
2	0.1	0.058361565429410116
2	0.05	0.06036580304537049
2	0.0333333333333	0.061042623072411026
2	0.025	0.061382659952581776
2	0.02	0.06158720105963965
2	0.0	0.062388232948846885
3	0.1	0.02513295270027076
3	0.05	0.026417373943166223
3	0.0333333333333	0.02685349518753218
3	0.025	0.02707302758834152
3	0.02	0.027205214673777834
3	0.0	0.027718386506722942
5	0.1	0.009157838178084346
5	0.05	0.009567947361899372
5	0.0333333333333	0.009706317251788471
5	0.025	0.009775807432198275
5	0.02	0.00981759826538038
5	0.0	0.009981518698285407
7	0.1	0.0045548987823069535
7	0.05	0.004821110347877767
7	0.0333333333333	0.004911491475329224
7	0.025	0.00495698217189578
7	0.02	0.004984371555835187
7	0.0	0.005090735231939081
10	0.1	0.002227153810529289
10	0.05	0.0023605178275735742
10	0.0333333333333	0.002405536881875977
10	0.025	0.0024281473829268515
10	0.02	0.002441745370923258
10	0.0	0.002495050778739137
