1	0.1	1.6627452406022648e-08
1	0.05	2.187969554094676e-08
1	0.0333333333333	2.3735838401010163e-08
1	0.025	2.4471009939116838e-08
1	0.02	2.4978062835672475e-08
1	0.0	2.7127005559657082e-08
2	0.1	4.103018699220593e-09
2	0.05	5.232103504992931e-09
2	0.0333333333333	5.690437346209367e-09
2	0.025	5.984532001197352e-09
2	0.02	6.082434014909425e-09
2	0.0	6.5509800653568815e-09
3	0.1	1.5349615370066258e-09
3	0.05	2.2145386155270355e-09
3	0.0333333333333	2.46239627416852e-09
3	0.025	2.5319898200326535e-09
3	0.02	2.6863335941519514e-09
3	0.0	2.922406744851895e-09
5	0.1	4.4910405117514414e-10
5	0.05	7.381607424052718e-10
5	0.0333333333333	8.445707845880225e-10
5	0.025	8.98550679237071e-10
5	0.02	9.296700791481788e-10
5	0.0	1.0459527032318963e-09
7	0.1	2.630575949933164e-10
7	0.05	3.543495595536649e-10
7	0.0333333333333	4.1596906824888155e-10
7	0.025	4.4829732755913853e-10
7	0.02	4.69266683258299e-10
7	0.0	5.053211837494182e-10
10	0.1	1.2465286512094846e-10
10	0.05	1.687453341003434e-10
10	0.0333333333333	1.97978394504698e-10
10	0.025	2.1482378417073548e-10
10	0.02	2.2676535195892194e-10
10	0.0	2.429884688998515e-10
