1	0.1	2.1533852768991424e-06
1	0.05	2.3915270112532363e-06
1	0.0333333333333	2.5558371465017057e-06
1	0.025	2.64124332380617e-06
1	0.02	2.693526292375089e-06
1	0.0	2.7895777265440237e-06
2	0.1	5.052797226747452e-07
2	0.05	6.075394953187966e-07
2	0.0333333333333	6.454810903696163e-07
2	0.025	6.652236225604621e-07
2	0.02	6.77325385884442e-07
2	0.0	7.179003085710075e-07
3	0.1	2.1439896811212787e-07
3	0.05	2.63982459478021e-07
3	0.0333333333333	2.8263419674333463e-07
3	0.025	2.9238270153382354e-07
3	0.02	2.983733892024719e-07
3	0.0	3.180263645171478e-07
5	0.1	4.522567010736122e-08
5	0.05	7.389437546442128e-08
5	0.0333333333333	8.736688782588799e-08
5	0.025	9.404217422601897e-08
5	0.02	9.82370237181136e-08
5	0.0	1.097537284556377e-07
7	0.1	3.4537798803317964e-08
7	0.05	4.564128909948049e-08
7	0.0333333333333	4.9886767294690244e-08
7	0.025	5.213382327166002e-08
7	0.02	5.352342238819622e-08
7	0.0	5.790936621293581e-08
10	0.1	1.6088287079727853e-08
10	0.05	2.166357571499197e-08
10	0.0333333333333	2.3939121471482314e-08
10	0.025	2.5151527669530507e-08
10	0.02	2.5903771663881324e-08
10	0.0	2.8103454261778093e-08
