1	0.1	0.004695605191518471
1	0.05	0.004980877346219116
1	0.0333333333333	0.005079336431483533
1	0.025	0.005129212471392831
1	0.02	0.005159346917503417
1	0.0	0.005273187594637043
2	0.1	0.0011385436993324267
2	0.05	0.0012267161280959072
2	0.0333333333333	0.001257311644010512
2	0.025	0.001272840613858444
2	0.02	0.0012822326741836652
2	0.0	0.0013174057365509069
3	0.1	0.0004891562987667966
3	0.05	0.0005360210461142964
3	0.0333333333333	0.0005525056891561523
3	0.025	0.0005609154370981645
3	0.02	0.0005660155934625377
3	0.0	0.0005846916293096256
5	0.1	0.00016970612232684217
5	0.05	0.00018963736027243855
5	0.0333333333333	0.00019665239749235136
5	0.025	0.00020023133843082692
5	0.02	0.00020240179016157886
5	0.0	0.00021034462220477536
7	0.1	8.629502850771859e-05
7	0.05	9.653462121054854e-05
7	0.0333333333333	0.00010016876215268868
7	0.025	0.0001020288064886
7	0.02	0.0001031587859724606
7	0.0	0.00010723666572133289
10	0.1	3.889618989429297e-05
10	0.05	4.547843723015212e-05
10	0.0333333333333	4.783786782631534e-05
10	0.025	4.9049518898845236e-05
10	0.02	4.9786847156756685e-05
10	0.0	5.24064539100279e-05
