1	0.1	2.7699946108616576e-07
1	0.05	3.339749074065196e-07
1	0.0333333333333	3.5510216633886407e-07
1	0.025	3.660991149037772e-07
1	0.02	3.7284619836748787e-07
1	0.0	3.954481139139615e-07
2	0.1	6.387179286216755e-08
2	0.05	8.017574679023038e-08
2	0.0333333333333	8.644172476481165e-08
2	0.025	8.971813760875078e-08
2	0.02	9.173905542899161e-08
2	0.0	9.819922409942914e-08
3	0.1	2.656918704462519e-08
3	0.05	3.4600926230079734e-08
3	0.0333333333333	3.768626584759652e-08
3	0.025	3.928950526681885e-08
3	0.02	4.030467071994749e-08
3	0.0	4.347759637707972e-08
5	0.1	8.561491249124433e-09
5	0.05	1.1916711443865748e-08
5	0.0333333333333	1.3172511848885891e-08
5	0.025	1.3846610410914865e-08
5	0.02	1.4261582251263555e-08
5	0.0	1.5583557533947236e-08
7	0.1	4.1873587786970675e-09
7	0.05	5.872991656061412e-09
7	0.0333333333333	6.573142288075224e-09
7	0.025	6.947530681759339e-09
7	0.02	7.181314662804507e-09
7	0.0	7.845169968771467e-09
10	0.1	1.9469160955698516e-09
10	0.05	2.7640389137221368e-09
10	0.0333333333333	3.1355258672995347e-09
10	0.025	3.337816165547777e-09
10	0.02	3.4635815184613588e-09
10	0.0	3.784469480049457e-09
