1	0.1	2.9381658390468862e-05
1	0.05	3.280496656823053e-05
1	0.0333333333333	3.4232766000901015e-05
1	0.025	3.496531919007666e-05
1	0.02	3.5410917234065585e-05
1	0.0	3.677843959844766e-05
2	0.1	7.033131337885786e-06
2	0.05	8.099595115483273e-06
2	0.0333333333333	8.486228638838176e-06
2	0.025	8.685727378917075e-06
2	0.02	8.80745090717246e-06
2	0.0	9.231424198409355e-06
3	0.1	3.025555818734225e-06
3	0.05	3.54300495359759e-06
3	0.0333333333333	3.7321869177031812e-06
3	0.025	3.8301065567595485e-06
3	0.02	3.889950246661003e-06
3	0.0	4.095520109414603e-06
5	0.1	8.365478181956411e-07
5	0.05	1.1348598512853634e-06
5	0.0333333333333	1.2450821201771644e-06
5	0.025	1.30313160454475e-06
5	0.02	1.3389273468817625e-06
5	0.0	1.4568821603967255e-06
7	0.1	5.084000580077128e-07
7	0.05	6.232479793913954e-07
7	0.0333333333333	6.66236596078021e-07
7	0.025	6.886793446568257e-07
7	0.02	7.024575623132385e-07
7	0.0	7.479926434133674e-07
10	0.1	1.3999983052868125e-07
10	0.05	2.5241087469689383e-07
10	0.0333333333333	2.888078603617039e-07
10	0.025	3.0823956981915655e-07
10	0.02	3.2035766460559207e-07
10	0.0	3.645430694154786e-07
